iteration,footpoint_lat,footpoint_lon,peak_lyr_km,peak_nya_km,centroid_lyr_km,centroid_nya_km,corr,accepted,reason
2,78.4817,9.2751,135.00,157.00,155.11,165.76,0.0861,0,correlation 0.09 <= 0.7
2,78.4907,9.3103,133.00,155.00,155.07,165.60,0.0989,0,correlation 0.10 <= 0.7
2,78.4348,9.3826,123.00,153.00,152.24,168.61,0.2930,0,correlation 0.29 <= 0.7
2,78.4658,9.2879,137.00,171.00,154.59,165.40,0.4271,0,correlation 0.43 <= 0.7
2,78.4763,9.2887,134.42,197.00,154.84,165.67,0.1857,0,correlation 0.19 <= 0.7
2,78.4107,9.2889,113.00,165.00,148.63,172.23,-0.3335,0,correlation -0.33 <= 0.7
2,78.4733,9.3118,135.00,177.00,154.58,165.37,0.3510,0,correlation 0.35 <= 0.7
2,78.4422,9.3583,131.00,153.00,153.02,166.68,0.5167,0,correlation 0.52 <= 0.7
2,78.4338,9.3246,123.00,157.00,152.35,167.82,0.3743,0,correlation 0.37 <= 0.7
2,78.4717,9.2972,137.00,167.00,154.67,165.47,0.3250,0,correlation 0.32 <= 0.7
2,78.4176,9.3005,117.00,161.00,149.76,170.93,-0.1312,0,correlation -0.13 <= 0.7
2,78.4163,9.2428,113.00,163.00,149.53,170.21,-0.1120,0,correlation -0.11 <= 0.7
2,78.4140,9.2992,113.00,163.66,149.15,171.70,-0.2476,0,correlation -0.25 <= 0.7
2,78.4665,9.3502,135.00,157.00,154.09,164.74,0.6588,0,correlation 0.66 <= 0.7
2,78.4464,9.3218,133.00,127.00,153.53,165.77,0.6030,0,correlation 0.60 <= 0.7
2,78.4928,9.3134,133.00,155.00,155.10,165.59,0.0914,0,correlation 0.09 <= 0.7
2,78.4078,9.2854,111.00,163.00,148.24,172.77,-0.4006,0,correlation -0.40 <= 0.7
2,78.4444,9.3679,131.00,153.00,153.12,166.39,0.5475,0,correlation 0.55 <= 0.7
2,78.4134,9.3868,115.00,155.00,149.08,173.33,-0.3384,0,correlation -0.34 <= 0.7
2,78.4828,9.3193,133.00,153.00,154.79,165.55,0.1775,0,correlation 0.18 <= 0.7
2,78.4333,9.3453,123.00,155.00,152.22,168.27,0.3240,0,correlation 0.32 <= 0.7
2,78.4174,9.3784,115.00,155.00,149.76,172.38,-0.2168,0,correlation -0.22 <= 0.7
